,investment,company,sector,horizon,amount,Volatility_Buy,Volatility_sell,Sharpe Ratio,expected_return (yearly),PE_ratio,ESG_ranking
35250,1,16,2,660,2000,0.17170882065738916,0.21159403059976759,0.17170882065738916,0.3027333840464049,29.45,22.3
35251,1,6,1,330,1000,0.2361618496302813,0.2126369681625337,0.2361618496302813,-0.010828444134692982,10.36,29.7
35252,1,26,4,80,500,0.31922242683194446,0.3256549676045018,0.31922242683194446,0.04144705189679954,11.39,26.3
35253,0,0,0,6,5000,0.2821546768733633,0.2827950968276879,0.2821546768733633,0.004039925376467749,10.47,16.5
35254,0,11,1,180,4000,0.2508506406619693,0.29861117130867687,0.2508506406619693,0.021979148585173695,13.07,16.3
35256,0,2,0,7,50,0.26680920265348196,0.2616466019674475,0.26680920265348196,0.004185375168955967,13.42,14.7
35257,0,14,2,180,200,0.20852965631635836,0.24009736262915982,0.20852965631635836,0.056279087251578284,0.0,14.8
35258,0,24,4,660,1000,0.23097946884738302,0.4011260209665006,0.23097946884738302,-0.2548348418505804,0.0,30.0
35259,0,27,4,50,500,0.2006568842504319,0.19510988644286642,0.2006568842504319,0.02083037233655991,12.09,27.9
35260,1,0,0,80,400,0.25996358551350385,0.26769569312594643,0.25996358551350385,0.053865671686236655,11.02,16.5
35261,1,19,3,2,25000,0.13576808271764765,0.1357384932332984,0.13576808271764765,0.0004350878241765529,15.65,17.6
35262,1,2,0,60,400,0.2317128703696099,0.2136155698813936,0.2317128703696099,0.03587464430533686,25.88,14.7
35263,0,20,3,15,400,0.1319246411141479,0.1363185534406567,0.1319246411141479,0.003174740411811244,19.47,25.1
35264,0,22,4,180,1000,0.23841615403655808,0.2387369937420013,0.23841615403655808,0.07260750222944116,11.33,19.8
35265,1,25,4,480,50000,0.3461441388460462,0.20509907624921392,0.3461441388460462,-0.05194089868210468,9.38,24.8
35267,0,7,1,600,4000,0.2369389890682243,0.24929222103198312,0.2369389890682243,0.06720397724630209,14.14,30.6
35268,1,18,3,330,1500,0.131980574959153,0.1769026701276881,0.131980574959153,0.0582383509987752,74.9,25.1
35269,1,3,0,330,50000,0.2172305434094633,0.27415250687457254,0.2172305434094633,0.17302707544648283,43.79,22.8
35271,0,12,2,240,300,0.1305627661414701,0.11212963120427397,0.1305627661414701,0.06380266756136269,12.45,27.3
35272,1,21,3,480,1500,0.2976145631281929,0.33376242630089314,0.2976145631281929,-0.08120599793158928,0.0,20.5
35273,0,6,1,240,400,0.21556697993780924,0.27946822504158525,0.21556697993780924,-0.007875232097958531,5.85,29.7
35274,1,3,0,60,500,0.19645720923832094,0.2769870581152356,0.19645720923832094,0.03145946826299688,24.67,22.8
35275,0,22,4,240,200,0.18947466832073703,0.17576680425484953,0.18947466832073703,0.09681000297258822,15.99,19.8
35276,1,0,0,80,20000,0.2819020349714682,0.2531419132317114,0.2819020349714682,0.053865671686236655,10.47,16.5
35277,1,2,0,40,2000,0.1426853013959557,0.14755316109418185,0.1426853013959557,0.02391642953689124,24.24,14.7
35278,0,24,4,2,4000,0.50945011714359,0.5094327349561534,0.50945011714359,-0.0007722267934866074,0.0,30.0
35279,1,2,0,540,25000,0.14791171875080142,0.2566258220718729,0.14791171875080142,0.32287179874803174,56.34,14.7
35282,0,8,1,15,20000,0.2166494532103345,0.2144535954933791,0.2166494532103345,-0.00037687232169848555,12.98,28.5
35283,1,22,4,30,50,0.17127997997314823,0.16995839858579231,0.17127997997314823,0.012101250371573528,16.26,19.8
35284,0,16,2,40,1500,0.15254157439214927,0.15291989046077883,0.15254157439214927,0.018347477820994235,25.33,22.3
35285,0,1,0,330,1000,0.284173001718067,0.35289771439194656,0.284173001718067,0.2972601336896098,533.91,27.4
35286,0,13,2,2,5000,0.40767531520009614,0.4074709250119683,0.40767531520009614,4.756788598673097e-05,6.31,14.5
35287,1,9,1,15,200,0.5452037001619308,0.547092507341642,0.5452037001619308,0.021194668291725477,0.0,31.1
35288,1,14,2,600,20000,0.28569049492133075,0.4237584078755028,0.28569049492133075,0.18759695750526095,13.17,14.8
35290,1,8,1,70,50000,0.2483253673434658,0.22861043671428666,0.2483253673434658,-0.0017587375012595992,12.59,28.5
35291,0,21,3,15,2000,0.0,0.0,0.0,-0.002537687435362165,0.0,20.5
35292,0,18,3,420,50000,0.1385072830852204,0.12406471021389771,0.1385072830852204,0.07412153763480481,23.9,25.1
35293,0,7,1,5,2000,0.22993678270516563,0.22798810401777062,0.22993678270516563,0.000560033143719184,0.0,30.6
35295,1,10,1,7,100,0.18165776881998594,0.18259625920436523,0.18165776881998594,-0.0020314639726336983,0.0,30.3
35297,0,23,4,330,200,0.29569445730911603,0.528732337693811,0.29569445730911603,0.01038790309168478,8.19,26.9
35298,1,2,0,420,50000,0.22236682320237192,0.24902237973747382,0.22236682320237192,0.251122510137358,46.23,14.7
35299,1,27,4,600,300,0.1564140232836643,0.19766139937895455,0.1564140232836643,0.24996446803871894,12.43,27.9
35300,1,12,2,90,15000,0.22976280410926095,0.24590408777727898,0.22976280410926095,0.023926000335511007,28.02,27.3
35301,0,14,2,30,3000,0.26400776841039514,0.26632127757101703,0.26400776841039514,0.009379847875263048,11.23,14.8
35302,1,5,0,120,50000,0.21854827540473212,0.22325544835625472,0.21854827540473212,0.1621207088826361,18.57,12.9
35303,0,7,1,50,5000,0.2576725447283014,0.26605668481019357,0.2576725447283014,0.005600331437191841,3.98,30.6
35304,1,15,2,120,300,0.40540185140237595,0.34334150357720616,0.40540185140237595,0.0022535591421896347,9.66,12.9
35307,1,15,2,15,400,0.217832610459696,0.21868482293774222,0.217832610459696,0.00028169489277370433,9.99,12.9
35308,0,8,1,600,20000,0.14128417087831074,0.20386831354019583,0.14128417087831074,-0.015074892867939421,8.45,28.5
35309,0,15,2,180,15000,0.3889833412557005,0.4147287969099283,0.3889833412557005,0.003380338713284452,11.38,12.9
35310,0,7,1,6,25000,0.2451417757040616,0.248395471207777,0.2451417757040616,0.0006720397724630209,3.15,30.6
35311,1,0,0,180,5000,0.28197090523530227,0.24097222624597356,0.28197090523530227,0.12119776129403247,10.47,16.5
35312,0,23,4,30,500,0.3969199199719039,0.38642553289238385,0.3969199199719039,0.0009443548265167981,6.19,26.9
35313,1,17,2,720,300,0.3222246795602053,0.5248182484842677,0.3222246795602053,0.517410638543817,20.88,12.0
35314,1,1,0,420,4000,0.31886457287857645,0.33068128757072096,0.31886457287857645,0.3783310792413216,0.0,27.4
35315,1,22,4,30,10000,0.18762880273032306,0.1879601755913413,0.18762880273032306,0.012101250371573528,16.66,19.8
35316,1,5,0,90,50,0.4911133885004782,0.41872863725801174,0.4911133885004782,0.12159053166197709,45.63,12.9
35318,0,10,1,120,10000,0.14583251176518378,0.1492020175122587,0.14583251176518378,-0.03482509667372054,0.0,30.3
35319,1,14,2,30,100,0.17235504733521184,0.17553360986065486,0.17235504733521184,0.009379847875263048,14.84,14.8
35320,0,11,1,660,200,0.23755202396971042,0.3433959320569394,0.23755202396971042,0.0805902114789702,13.07,16.3
35321,0,15,2,100,200,0.2240214179964289,0.22179124011372056,0.2240214179964289,0.0018779659518246956,10.38,12.9
35322,1,2,0,330,500,0.2079887831312619,0.2790425126742114,0.2079887831312619,0.19731054367935272,48.99,14.7
35323,0,11,1,270,500,0.2122763683558051,0.27144467843395487,0.2122763683558051,0.032968722877760544,13.65,16.3
35324,1,4,0,3,3000,0.17738236091527554,0.1760263324856592,0.17738236091527554,0.0024790580352165898,33.11,31.6
35325,1,4,0,2,5000,0.2626699904265318,0.26214745127936906,0.2626699904265318,0.00165270535681106,90.64,31.6
35327,0,26,4,40,300,0.2152761699431669,0.23834051914445095,0.2152761699431669,0.02072352594839977,15.98,26.3
35328,1,21,3,60,1500,0.0,0.0,0.0,-0.01015074974144866,0.0,20.5
35329,0,14,2,720,20000,0.19627580105914363,0.2582054205606078,0.19627580105914363,0.22511634900631314,0.0,14.8
35331,0,23,4,1,3000,0.5395044611341591,0.5391362939315797,0.5395044611341591,3.147849421722661e-05,4.33,26.9
35332,1,16,2,2,20000,0.19004481073623775,0.19054232887006978,0.19004481073623775,0.0009173738910497119,24.35,22.3
35333,1,12,2,240,20000,0.23322301142998622,0.24096721796315804,0.23322301142998622,0.06380266756136269,28.02,27.3
35334,0,9,1,5,3000,0.40223927394783354,0.40115608002941494,0.40223927394783354,0.007064889430575158,0.0,31.1
35335,1,13,2,270,3000,0.44294678128504816,0.4306897904455972,0.44294678128504816,0.006421664608208681,6.84,14.5
35336,1,13,2,210,1500,0.3082443423644198,0.3999540625968153,0.3082443423644198,0.004994628028606752,9.33,14.5
35337,1,19,3,40,50,0.1507656103137608,0.15238579519764853,0.1507656103137608,0.008701756483531059,23.98,17.6
35338,1,13,2,60,1000,0.4012905046323573,0.4080718648807893,0.4012905046323573,0.001427036579601929,8.78,14.5
35340,1,20,3,100,20000,0.12075667622906279,0.1230921584124084,0.12075667622906279,0.021164936078741627,18.91,25.1
35341,0,8,1,600,50000,0.2381463190089976,0.17606119840242687,0.2381463190089976,-0.015074892867939421,11.49,28.5
35342,0,2,0,50,50000,0.23653685001636973,0.23940582592141202,0.23653685001636973,0.029895536921114046,27.33,14.7
35343,1,3,0,120,300,0.2062032752252707,0.21455327071268543,0.2062032752252707,0.06291893652599376,0.0,22.8
35344,0,21,3,70,400,0.2471374741106754,0.24652780114908743,0.2471374741106754,-0.011842541365023435,0.0,20.5
35345,0,12,2,6,4000,0.2331082737026992,0.23002316811341914,0.2331082737026992,0.001595066689034067,14.21,27.3
35346,1,4,0,120,2000,0.19858104660171835,0.1714929346124026,0.19858104660171835,0.09916232140866359,37.58,31.6
35347,0,0,0,150,300,0.22260732765712976,0.23484630447558677,0.22260732765712976,0.10099813441169372,14.06,16.5
35348,1,3,0,30,4000,0.21256656710347321,0.21611094370628967,0.21256656710347321,0.01572973413149844,25.1,22.8
35349,1,6,1,360,2000,0.22521936326100775,0.30409566772882873,0.22521936326100775,-0.011812848146937798,5.41,29.7
35350,1,27,4,270,50,0.2469024250569283,0.1701459422465695,0.2469024250569283,0.11248401061742352,10.12,27.9
35352,1,4,0,300,20000,0.25733156619045433,0.28048669710573987,0.25733156619045433,0.24790580352165897,81.77,31.6
35353,1,27,4,10,1000,0.19192433364707584,0.19223901913936872,0.19192433364707584,0.004166074467311982,12.76,27.9
35355,1,4,0,210,25000,0.34503531745066596,0.3853911287117042,0.34503531745066596,0.1735340624651613,24.81,31.6
35357,1,13,2,90,500,0.23251593898650622,0.22800964678140812,0.23251593898650622,0.0021405548694028937,10.59,14.5
35358,1,0,0,240,500,0.2749329962829055,0.2528968729097945,0.2749329962829055,0.16159701505870996,10.35,16.5
35359,0,3,0,300,1000,0.22653959807977836,0.2731369553434507,0.22653959807977836,0.15729734131498438,48.32,22.8
35360,0,4,0,330,15000,0.18351776376381562,0.34503531745066596,0.18351776376381562,0.2726963838738249,33.11,31.6
35361,1,15,2,210,1500,0.39765350458027754,0.344720471485723,0.39765350458027754,0.003943728498831861,9.66,12.9
35362,1,16,2,50,5000,0.1872549457538501,0.19588911979676252,0.1872549457538501,0.022934347276242793,25.59,22.3
35363,0,0,0,50,3000,0.18040392851516676,0.17341062072141614,0.18040392851516676,0.033666044803897906,16.06,16.5
35365,1,18,3,70,5000,0.14824514379899534,0.1514021272166607,0.14824514379899534,0.0123535896058008,21.26,25.1
35366,0,15,2,1,10000,0.22594306744552375,0.22500462695794396,0.22594306744552375,1.8779659518246955e-05,10.38,12.9
35367,1,15,2,100,300,0.22561387572420796,0.22271793333046955,0.22561387572420796,0.0018779659518246956,9.38,12.9
35368,0,8,1,50,300,0.1944842893402243,0.21024071331221827,0.1944842893402243,-0.0012562410723282852,10.6,28.5
35369,1,25,4,2,1000,0.33478932856962657,0.3347309265184952,0.33478932856962657,-0.00021642041117543617,14.13,24.8
35370,0,11,1,100,200,0.22859477206427184,0.24019504909948614,0.22859477206427184,0.012210638102874274,14.34,16.3
35371,1,2,0,300,20000,0.23156642551636072,0.14445076898669565,0.23156642551636072,0.17937322152668428,27.58,14.7
35372,0,16,2,150,2000,0.15214698094399512,0.1734737706715697,0.15214698094399512,0.06880304182872839,25.33,22.3
35373,1,9,1,240,50000,0.3945867484558938,0.3428112217492621,0.3945867484558938,0.33911469266760763,0.0,31.1
35374,1,3,0,1,15000,0.29992199541540543,0.2999068079522139,0.29992199541540543,0.000524324471049948,26.82,22.8
35375,1,20,3,150,1000,0.1540759837532445,0.1652355759982447,0.1540759837532445,0.03174740411811244,23.06,25.1
35376,1,2,0,720,4000,0.14492528681424838,0.26861852167939665,0.14492528681424838,0.43049573166404226,24.24,14.7
35377,1,1,0,7,300,0.1923912739628631,0.19085831112860427,0.1923912739628631,0.006305517987355361,244.0,27.4
35379,0,25,4,40,3000,0.36943276312972356,0.343653592235878,0.36943276312972356,-0.004328408223508723,16.25,24.8
35381,0,6,1,540,1500,0.21699224029165476,0.23520814192972306,0.21699224029165476,-0.017719272220406698,6.5,29.7
35382,1,22,4,2,50000,0.1841287848812538,0.17948041671951848,0.1841287848812538,0.0008067500247715685,16.26,19.8
35383,0,9,1,60,2000,0.34706554512498344,0.3517012874699802,0.34706554512498344,0.08477867316690191,0.0,31.1
35384,0,23,4,540,50000,0.3019994345753005,0.53837224787461,0.3019994345753005,0.016998386877302367,8.27,26.9
35386,1,10,1,540,100,0.1762163057866902,0.12821154446794802,0.1762163057866902,-0.1567129350317424,0.0,30.3
35387,0,13,2,360,100,0.2174094228590111,0.3178830473347605,0.2174094228590111,0.008562219477611575,11.36,14.5
35389,1,8,1,10,50000,0.24829647221942128,0.24738964485245066,0.24829647221942128,-0.000251248214465657,12.59,28.5
35390,1,12,2,40,300,0.13773868564152877,0.12492181809633152,0.13773868564152877,0.010633777926893781,12.45,27.3
35391,1,12,2,100,400,0.12912536233706043,0.1495591443324027,0.12912536233706043,0.026584444817234452,13.49,27.3
35392,0,11,1,10,20000,0.26682316512140647,0.2670908118299729,0.26682316512140647,0.0012210638102874275,12.52,16.3
35393,0,10,1,70,200,0.1526509950618523,0.14662790459290437,0.1526509950618523,-0.02031463972633698,0.0,30.3
35394,0,6,1,7,3000,0.19887579412078,0.19612719802093484,0.19887579412078,-0.00022969426952379053,7.71,29.7
35395,1,5,0,5,100,0.4145854644863718,0.4156562177252965,0.4145854644863718,0.006755029536776504,50.62,12.9
35396,0,20,3,4,500,0.12009346216674922,0.11994541628793254,0.12009346216674922,0.0008465974431496651,18.91,25.1
35397,1,4,0,100,15000,0.31773008949678294,0.28222697315982204,0.31773008949678294,0.082635267840553,54.94,31.6
35398,1,0,0,20,400,0.17585343723299943,0.1714058903497999,0.17585343723299943,0.013466417921559164,16.06,16.5
35400,0,17,2,420,200,0.49077822097337487,0.34817029090093726,0.49077822097337487,0.3018228724838933,8.94,12.0
35401,1,11,1,10,4000,0.321056613950191,0.32103648439636967,0.321056613950191,0.0012210638102874275,14.11,16.3
35402,1,0,0,600,5000,0.19802278731225845,0.25112622124950146,0.19802278731225845,0.4039925376467749,15.98,16.5
35403,1,8,1,5,500,0.22288449627759213,0.21870523978300904,0.22288449627759213,-0.0001256241072328285,12.98,28.5
35404,1,16,2,600,3000,0.1825145163699057,0.28054675354474895,0.1825145163699057,0.27521216731491355,31.36,22.3
35405,0,25,4,420,500,0.31687232024862555,0.18640629788758822,0.31687232024862555,-0.045448286346841595,14.62,24.8
35406,0,14,2,2,1000,0.15716322794447035,0.15742437716674976,0.15716322794447035,0.0006253231916842032,13.88,14.8
35407,1,13,2,7,1500,0.40149503793379226,0.40151571019896665,0.40149503793379226,0.0001664876009535584,11.73,14.5
35408,1,16,2,420,20000,0.15950078398119835,0.19575092172844907,0.15950078398119835,0.19264851712043948,29.5,22.3
35409,0,8,1,20,15000,0.21834992121065797,0.20990479533371545,0.21834992121065797,-0.000502496428931314,8.49,28.5
35410,0,7,1,1,10000,0.2517704957243697,0.2517704957243697,0.2517704957243697,0.00011200662874383682,9.07,30.6
35411,1,22,4,90,50000,0.20099621515754038,0.171851470098471,0.20099621515754038,0.03630375111472058,13.47,19.8
35412,0,11,1,180,2000,0.2030333765930637,0.1893819040922426,0.2030333765930637,0.021979148585173695,17.53,16.3
35413,1,3,0,270,15000,0.20349291706729322,0.15653080021112353,0.20349291706729322,0.14156760718348593,28.44,22.8
35414,1,19,3,6,4000,0.15269555535497642,0.15430348808590888,0.15269555535497642,0.0013052634725296587,31.49,17.6
35416,0,21,3,20,4000,0.0,0.0,0.0,-0.003383583247149553,0.0,20.5
35417,1,6,1,480,10000,0.20783971420605196,0.29939520664463354,0.20783971420605196,-0.015750464195917063,5.06,29.7
35418,0,24,4,70,1000,0.40412818699302894,0.4586459343418252,0.40412818699302894,-0.027027937772031257,0.0,30.0
35419,1,16,2,300,500,0.15335970769468585,0.18761100533534875,0.15335970769468585,0.13760608365745677,24.18,22.3
35420,0,9,1,120,2000,0.3356072708203923,0.3558000607023772,0.3356072708203923,0.16955734633380382,0.0,31.1
35421,0,20,3,30,300,0.13324064177449466,0.15241608983611976,0.13324064177449466,0.006349480823622488,27.12,25.1
35422,0,18,3,100,500,0.14671517106056545,0.14738806566829118,0.14671517106056545,0.017647985151144,19.34,25.1
35423,1,27,4,600,10000,0.17238574936797504,0.21204725913885708,0.17238574936797504,0.24996446803871894,14.3,27.9
35424,1,23,4,40,1000,0.2587612120832371,0.29093486068282115,0.2587612120832371,0.0012591397686890643,4.16,26.9
35425,1,16,2,360,25000,0.19248603122380478,0.15958613741127764,0.19248603122380478,0.16512730038894813,25.12,22.3
35426,1,27,4,2,25000,0.19450901300776488,0.1946621566936357,0.19450901300776488,0.0008332148934623965,9.38,27.9
35427,0,10,1,120,300,0.18289472019982028,0.17247490892009712,0.18289472019982028,-0.03482509667372054,0.0,30.3
35428,0,15,2,15,5000,0.2222102647465663,0.23027087110894245,0.2222102647465663,0.00028169489277370433,10.47,12.9
35429,0,23,4,120,1500,0.5304077532627913,0.3951022652454684,0.5304077532627913,0.0037774193060671926,5.8,26.9
35431,0,15,2,100,500,0.39606592841449817,0.4033080078819595,0.39606592841449817,0.0018779659518246956,11.38,12.9
35432,1,27,4,720,20000,0.18634075745893225,0.1705569073831956,0.18634075745893225,0.29995736164646275,10.41,27.9
35434,1,23,4,5,50000,0.5450280634861651,0.5453262133899289,0.5450280634861651,0.00015739247108613303,5.17,26.9
35435,1,5,0,15,25000,0.3160847230432909,0.31965991762596724,0.3160847230432909,0.020265088610329513,20.41,12.9
35436,1,5,0,540,100,0.4306730303897519,0.3648941666332239,0.4306730303897519,0.7295431899718625,42.34,12.9
35438,1,22,4,330,300,0.24206958981740742,0.17207802372825545,0.24206958981740742,0.1331137540873088,9.96,19.8
35439,1,4,0,70,5000,0.3159167149736511,0.3198010304032859,0.3159167149736511,0.05784468748838709,70.43,31.6
35440,1,27,4,120,500,0.160939124872478,0.18833015634504627,0.160939124872478,0.04999289360774379,15.42,27.9
35441,1,3,0,420,50,0.15633895665401493,0.2301820312159316,0.15633895665401493,0.22021627784097814,32.98,22.8
35442,1,0,0,6,10000,0.21316356720613341,0.21432451615470513,0.21316356720613341,0.004039925376467749,16.28,16.5
35443,1,2,0,720,10000,0.21523895573555712,0.19242785746564453,0.21523895573555712,0.43049573166404226,15.14,14.7
35444,1,19,3,70,20000,0.15458107914941924,0.15417185402854547,0.15458107914941924,0.015228073846179352,25.45,17.6
